,COAST,date,Farenheit_Temperature,Inches_Rain
6439,12986.66,2024-10-07 05:00:00,22.4065,0.0
6440,13402.68,2024-10-07 06:00:00,21.956501,0.0
6441,13489.34,2024-10-07 07:00:00,21.6065,0.0
6442,13785.91,2024-10-07 08:00:00,22.1565,0.0
6443,14658.5,2024-10-07 09:00:00,24.5065,0.0
6444,15807.6,2024-10-07 10:00:00,27.1065,0.0
6445,16855.4,2024-10-07 11:00:00,29.2565,0.0
6446,17775.3,2024-10-07 12:00:00,30.5065,0.0
6447,18512.94,2024-10-07 13:00:00,31.3565,0.0
6448,19175.09,2024-10-07 14:00:00,32.0065,0.0
6449,19640.13,2024-10-07 15:00:00,32.5565,0.0
6450,19876.61,2024-10-07 16:00:00,32.7065,0.0
6451,19539.22,2024-10-07 17:00:00,32.6065,0.0
6452,18419.23,2024-10-07 18:00:00,31.5065,0.0
6453,17798.25,2024-10-07 19:00:00,27.9065,0.0
6454,17202.61,2024-10-07 20:00:00,27.456501,0.0
6455,16338.21,2024-10-07 21:00:00,26.8065,0.0
6456,15329.45,2024-10-07 22:00:00,25.8065,0.0
6457,14347.22,2024-10-07 23:00:00,25.1065,0.0
6458,12958.5,2024-10-08 01:00:00,23.5565,0.0
6459,12560.24,2024-10-08 02:00:00,23.4065,0.0
6460,12383.0,2024-10-08 03:00:00,23.1565,0.0
6461,12431.02,2024-10-08 04:00:00,22.456501,0.0
6462,12758.5,2024-10-08 05:00:00,22.0565,0.0
6463,13182.45,2024-10-08 06:00:00,21.5565,0.0
6464,13239.41,2024-10-08 07:00:00,21.1065,0.0
6465,13339.43,2024-10-08 08:00:00,20.9065,0.0
6466,13781.56,2024-10-08 09:00:00,22.5565,0.0
6467,14364.59,2024-10-08 10:00:00,24.0565,0.0
6468,15042.39,2024-10-08 11:00:00,26.0065,0.0
6469,15850.39,2024-10-08 12:00:00,27.706501,0.0
6470,16778.34,2024-10-08 13:00:00,29.1065,0.0
6471,17513.87,2024-10-08 14:00:00,30.2565,0.0
6472,17941.6,2024-10-08 15:00:00,30.9065,0.0
6473,18135.6,2024-10-08 16:00:00,30.8565,0.0
6474,17838.6,2024-10-08 17:00:00,30.1565,0.0
6475,16747.69,2024-10-08 18:00:00,28.8565,0.0
6476,16112.92,2024-10-08 19:00:00,26.1065,0.0
6477,15423.8,2024-10-08 20:00:00,24.1565,0.0
6478,14594.68,2024-10-08 21:00:00,22.9065,0.0
6479,13628.98,2024-10-08 22:00:00,21.7565,0.0
6480,12688.79,2024-10-08 23:00:00,20.706501,0.0
6481,11507.46,2024-10-09 01:00:00,19.2565,0.0
6482,11147.74,2024-10-09 02:00:00,18.5565,0.0
6483,10976.01,2024-10-09 03:00:00,17.956501,0.0
6484,11035.3,2024-10-09 04:00:00,17.3065,0.0
6485,11338.75,2024-10-09 05:00:00,16.7565,0.0
6486,11907.86,2024-10-09 06:00:00,16.5065,0.0
6487,12020.19,2024-10-09 07:00:00,16.1065,0.0
6488,12191.88,2024-10-09 08:00:00,16.2565,0.0
6489,12709.07,2024-10-09 09:00:00,19.1565,0.0
6490,13292.95,2024-10-09 10:00:00,22.0065,0.0
6491,13882.55,2024-10-09 11:00:00,24.456501,0.0
6492,14536.08,2024-10-09 12:00:00,26.3565,0.0
6493,15397.17,2024-10-09 13:00:00,27.956501,0.0
6494,16268.09,2024-10-09 14:00:00,29.4065,0.0
6495,17162.84,2024-10-09 15:00:00,30.6065,0.0
6496,17722.35,2024-10-09 16:00:00,31.1565,0.0
6497,17694.35,2024-10-09 17:00:00,30.956501,0.0
6498,16797.29,2024-10-09 18:00:00,29.6565,0.0
6499,16195.72,2024-10-09 19:00:00,26.206501,0.0
6500,15586.66,2024-10-09 20:00:00,25.6565,0.0
6501,14810.41,2024-10-09 21:00:00,24.706501,0.0
6502,13993.69,2024-10-09 22:00:00,23.8565,0.0
6503,13038.06,2024-10-09 23:00:00,22.8065,0.0
6504,11873.65,2024-10-10 01:00:00,20.6065,0.0
6505,11492.17,2024-10-10 02:00:00,19.8565,0.0
6506,11379.68,2024-10-10 03:00:00,19.2565,0.0
6507,11473.04,2024-10-10 04:00:00,18.8065,0.0
6508,11746.23,2024-10-10 05:00:00,18.3565,0.0
6509,12185.7,2024-10-10 06:00:00,17.9065,0.0
6510,12336.84,2024-10-10 07:00:00,17.2565,0.0
6511,12625.94,2024-10-10 08:00:00,18.1065,0.0
6512,13187.97,2024-10-10 09:00:00,21.1065,0.0
6513,13916.52,2024-10-10 10:00:00,23.8565,0.0
6514,14716.98,2024-10-10 11:00:00,26.1565,0.0
6515,15535.45,2024-10-10 12:00:00,27.706501,0.0
6516,16425.61,2024-10-10 13:00:00,28.8065,0.0
6517,17287.42,2024-10-10 14:00:00,29.8065,0.0
6518,17978.58,2024-10-10 15:00:00,30.6565,0.0
6519,18361.89,2024-10-10 16:00:00,31.1065,0.0
6520,18083.09,2024-10-10 17:00:00,30.956501,0.0
6521,17021.08,2024-10-10 18:00:00,29.206501,0.0
6522,16236.98,2024-10-10 19:00:00,25.1565,0.0
6523,15513.93,2024-10-10 20:00:00,23.5565,0.0
6524,14850.51,2024-10-10 21:00:00,21.6565,0.0
6525,13997.7,2024-10-10 22:00:00,20.8065,0.0
6526,13080.6,2024-10-10 23:00:00,21.8565,0.0
6527,11877.57,2024-10-11 01:00:00,21.206501,0.0
6528,11519.48,2024-10-11 02:00:00,20.7565,0.0
6529,11318.99,2024-10-11 03:00:00,19.6565,0.0
6530,11398.81,2024-10-11 04:00:00,17.7565,0.0
6531,11680.71,2024-10-11 05:00:00,17.4065,0.0
6532,12114.66,2024-10-11 06:00:00,17.1065,0.0
6533,12238.7,2024-10-11 07:00:00,16.8565,0.0
6534,12547.33,2024-10-11 08:00:00,17.6065,0.0
6535,13230.81,2024-10-11 09:00:00,20.9065,0.0
6536,14041.43,2024-10-11 10:00:00,24.0065,0.0
6537,15007.53,2024-10-11 11:00:00,26.3565,0.0
6538,15975.01,2024-10-11 12:00:00,28.1565,0.0
6539,17047.97,2024-10-11 13:00:00,29.3565,0.0
6540,18006.39,2024-10-11 14:00:00,30.0065,0.0
6541,18642.77,2024-10-11 15:00:00,30.4065,0.0
6542,18827.44,2024-10-11 16:00:00,30.5565,0.0
6543,18442.66,2024-10-11 17:00:00,30.206501,0.0
6544,17292.9,2024-10-11 18:00:00,29.0065,0.0
6545,16460.25,2024-10-11 19:00:00,26.0565,0.0
6546,15844.33,2024-10-11 20:00:00,24.7565,0.0
6547,15252.02,2024-10-11 21:00:00,23.206501,0.0
6548,14468.26,2024-10-11 22:00:00,22.3065,0.0
6549,13661.16,2024-10-11 23:00:00,21.5065,0.0
6550,12302.64,2024-10-12 01:00:00,19.9065,0.0
6551,11848.39,2024-10-12 02:00:00,19.456501,0.0
6552,11562.81,2024-10-12 03:00:00,18.7565,0.0
6553,11446.63,2024-10-12 04:00:00,18.3065,0.0
6554,11394.27,2024-10-12 05:00:00,18.1065,0.0
6555,11561.63,2024-10-12 06:00:00,17.8065,0.0
6556,11678.81,2024-10-12 07:00:00,17.9065,0.0
6557,12052.09,2024-10-12 08:00:00,18.0565,0.0
6558,12944.77,2024-10-12 09:00:00,21.5065,0.0
6559,13975.43,2024-10-12 10:00:00,24.5065,0.0
6560,14996.31,2024-10-12 11:00:00,26.6565,0.0
6561,15947.96,2024-10-12 12:00:00,28.0565,0.0
6562,16876.02,2024-10-12 13:00:00,29.0565,0.0
6563,17689.83,2024-10-12 14:00:00,29.8565,0.0
6564,18197.75,2024-10-12 15:00:00,30.3065,0.0
6565,18321.42,2024-10-12 16:00:00,30.6565,0.0
6566,17906.95,2024-10-12 17:00:00,30.5065,0.0
6567,17039.42,2024-10-12 18:00:00,29.3065,0.0
6568,16342.73,2024-10-12 19:00:00,26.2565,0.0
6569,15827.25,2024-10-12 20:00:00,25.1065,0.0
6570,15287.84,2024-10-12 21:00:00,23.956501,0.0
6571,14626.67,2024-10-12 22:00:00,23.2565,0.0
6572,13911.82,2024-10-12 23:00:00,22.706501,0.0
6573,12695.68,2024-10-13 01:00:00,21.956501,0.0
6574,12265.98,2024-10-13 02:00:00,21.5565,0.0
6575,11854.4,2024-10-13 03:00:00,21.206501,0.0
6576,11649.84,2024-10-13 04:00:00,20.9065,0.0
6577,11548.36,2024-10-13 05:00:00,20.6065,0.0
6578,11597.21,2024-10-13 06:00:00,20.1565,0.0
6579,11632.11,2024-10-13 07:00:00,19.8065,0.0
6580,12030.08,2024-10-13 08:00:00,20.5565,0.0
6581,13033.2,2024-10-13 09:00:00,23.206501,0.0
6582,14175.34,2024-10-13 10:00:00,25.706501,0.0
6583,15207.74,2024-10-13 11:00:00,27.8065,0.0
6584,16326.99,2024-10-13 12:00:00,29.5565,0.0
6585,17407.67,2024-10-13 13:00:00,30.8565,0.0
6586,18283.72,2024-10-13 14:00:00,31.8565,0.0
6587,18937.49,2024-10-13 15:00:00,32.4565,0.0
6588,19208.24,2024-10-13 16:00:00,32.7565,0.0
6589,18982.56,2024-10-13 17:00:00,32.5065,0.0
6590,18164.91,2024-10-13 18:00:00,31.7565,0.0
6591,17708.05,2024-10-13 19:00:00,29.3065,0.0
6592,17069.71,2024-10-13 20:00:00,26.3565,0.0
6593,16319.92,2024-10-13 21:00:00,25.5565,0.0
6594,15486.73,2024-10-13 22:00:00,24.6065,0.0
6595,14598.84,2024-10-13 23:00:00,23.8065,0.0
6596,13178.06,2024-10-14 01:00:00,22.456501,0.0
6597,12793.45,2024-10-14 02:00:00,21.9065,0.0
6598,12590.77,2024-10-14 03:00:00,21.6565,0.0
6599,12596.0,2024-10-14 04:00:00,21.4065,0.0
6600,12842.74,2024-10-14 05:00:00,21.2565,0.0
6601,13202.0,2024-10-14 06:00:00,21.3065,0.0
6602,13348.74,2024-10-14 07:00:00,21.3565,0.0
6603,13686.82,2024-10-14 08:00:00,21.6065,0.0
6604,14459.53,2024-10-14 09:00:00,23.8565,0.0
6605,15475.18,2024-10-14 10:00:00,25.7565,0.0
6606,16528.27,2024-10-14 11:00:00,28.206501,0.0
6607,17665.68,2024-10-14 12:00:00,30.6565,0.0
6608,18898.38,2024-10-14 13:00:00,32.5065,0.0
6609,19907.57,2024-10-14 14:00:00,33.9565,0.0
6610,20619.09,2024-10-14 15:00:00,35.0565,0.0
6611,20857.47,2024-10-14 16:00:00,35.3065,0.0
6612,20378.2,2024-10-14 17:00:00,34.8565,0.0
6613,19191.86,2024-10-14 18:00:00,32.5065,0.0
6614,18316.02,2024-10-14 19:00:00,28.956501,0.0
6615,17547.69,2024-10-14 20:00:00,29.3565,0.0
6616,16677.91,2024-10-14 21:00:00,27.1565,0.0
6617,15674.16,2024-10-14 22:00:00,26.0565,0.0
6618,14706.79,2024-10-14 23:00:00,25.0065,0.0
6619,13099.65,2024-10-15 01:00:00,22.6065,0.0
6620,12614.69,2024-10-15 02:00:00,21.5565,0.0
6621,12269.73,2024-10-15 03:00:00,20.706501,0.0
6622,12242.72,2024-10-15 04:00:00,21.206501,0.0
6623,12469.5,2024-10-15 05:00:00,21.1065,0.0
6624,12828.46,2024-10-15 06:00:00,19.2565,0.0
6625,12924.31,2024-10-15 07:00:00,18.9065,0.0
6626,13095.18,2024-10-15 08:00:00,19.206501,0.0
6627,13753.19,2024-10-15 09:00:00,22.2565,0.0
6628,14649.07,2024-10-15 10:00:00,25.0065,0.0
6629,15870.71,2024-10-15 11:00:00,27.5565,0.0
6630,17118.56,2024-10-15 12:00:00,29.9065,0.0
6631,18268.87,2024-10-15 13:00:00,32.0065,0.0
6632,19270.82,2024-10-15 14:00:00,33.6565,0.0
6633,19954.29,2024-10-15 15:00:00,34.4565,0.0
6634,20293.18,2024-10-15 16:00:00,34.7565,0.0
6635,19988.9,2024-10-15 17:00:00,34.7565,0.0
6636,18816.77,2024-10-15 18:00:00,33.0565,0.0
6637,17963.2,2024-10-15 19:00:00,28.1565,0.0
6638,17119.09,2024-10-15 20:00:00,27.1065,0.0
6639,16362.17,2024-10-15 21:00:00,25.8065,0.0
6640,15476.32,2024-10-15 22:00:00,24.9065,0.0
6641,14480.58,2024-10-15 23:00:00,24.1065,0.0
6642,13315.35,2024-10-16 01:00:00,23.9065,0.0
6643,12883.02,2024-10-16 02:00:00,23.7565,0.0
6644,12477.63,2024-10-16 03:00:00,22.706501,0.0
6645,12249.83,2024-10-16 04:00:00,21.6065,0.0
6646,12265.72,2024-10-16 05:00:00,20.2565,0.0
6647,12530.09,2024-10-16 06:00:00,18.206501,0.0
6648,12488.28,2024-10-16 07:00:00,16.6565,0.0
6649,12346.52,2024-10-16 08:00:00,15.4065,0.0
6650,12521.96,2024-10-16 09:00:00,15.9065,0.0
6651,12753.32,2024-10-16 10:00:00,17.0565,0.0
6652,12810.76,2024-10-16 11:00:00,18.6065,0.0
6653,12832.3,2024-10-16 12:00:00,19.9065,0.0
6654,13024.22,2024-10-16 13:00:00,21.1565,0.0
6655,13217.02,2024-10-16 14:00:00,22.206501,0.0
6656,13432.43,2024-10-16 15:00:00,22.6065,0.0
6657,13516.14,2024-10-16 16:00:00,22.7565,0.0
6658,13392.46,2024-10-16 17:00:00,22.5065,0.0
6659,13025.18,2024-10-16 18:00:00,21.706501,0.0
6660,13076.94,2024-10-16 19:00:00,20.1065,0.0
6661,13011.57,2024-10-16 20:00:00,17.0565,0.0
6662,12580.19,2024-10-16 21:00:00,16.6065,0.0
6663,11928.75,2024-10-16 22:00:00,15.9065,0.0
6664,11270.68,2024-10-16 23:00:00,15.2065,0.0
6665,10565.67,2024-10-17 01:00:00,13.7565,0.0
6666,10412.5,2024-10-17 02:00:00,13.2065,0.0
6667,10403.23,2024-10-17 03:00:00,12.5565,0.0
6668,10602.43,2024-10-17 04:00:00,11.9565,0.0
6669,10994.76,2024-10-17 05:00:00,11.4565,0.0
6670,11548.27,2024-10-17 06:00:00,11.0565,0.0
6671,11821.51,2024-10-17 07:00:00,10.7565,0.0
6672,11978.01,2024-10-17 08:00:00,11.0565,0.0
6673,12207.93,2024-10-17 09:00:00,13.5065,0.0
6674,12411.2,2024-10-17 10:00:00,15.8065,0.0
6675,12566.06,2024-10-17 11:00:00,18.1065,0.0
6676,12750.16,2024-10-17 12:00:00,19.9065,0.0
6677,13034.27,2024-10-17 13:00:00,21.1565,0.0
6678,13311.25,2024-10-17 14:00:00,21.9065,0.0
6679,13653.27,2024-10-17 15:00:00,22.3565,0.0
6680,13926.72,2024-10-17 16:00:00,22.3565,0.0
6681,13851.33,2024-10-17 17:00:00,21.9065,0.0
6682,13451.02,2024-10-17 18:00:00,20.8565,0.0
6683,13386.41,2024-10-17 19:00:00,18.2565,0.0
6684,13127.93,2024-10-17 20:00:00,16.706501,0.0
6685,12684.23,2024-10-17 21:00:00,14.9065,0.0
6686,12053.23,2024-10-17 22:00:00,15.3065,0.0
6687,11370.05,2024-10-17 23:00:00,15.106501,0.0
6688,10642.28,2024-10-18 01:00:00,15.356501,0.0
6689,10461.45,2024-10-18 02:00:00,15.4065,0.0
6690,10401.85,2024-10-18 03:00:00,15.2065,0.0
6691,10584.84,2024-10-18 04:00:00,15.106501,0.0
6692,11011.31,2024-10-18 05:00:00,15.0065,0.0
6693,11618.74,2024-10-18 06:00:00,14.9065,0.0
6694,11896.38,2024-10-18 07:00:00,14.9065,0.0
6695,12060.41,2024-10-18 08:00:00,15.0065,0.0
6696,12493.41,2024-10-18 09:00:00,17.3065,0.0
6697,12937.29,2024-10-18 10:00:00,19.956501,0.0
6698,13366.33,2024-10-18 11:00:00,22.4065,0.0
6699,13781.04,2024-10-18 12:00:00,23.956501,0.0
6700,14329.99,2024-10-18 13:00:00,25.1065,0.0
6701,14828.12,2024-10-18 14:00:00,25.9065,0.0
6702,15083.12,2024-10-18 15:00:00,25.3565,0.0
6703,15195.79,2024-10-18 16:00:00,25.206501,0.0
6704,14925.25,2024-10-18 17:00:00,24.6565,0.0
6705,14367.43,2024-10-18 18:00:00,23.2565,0.0
6706,14100.6,2024-10-18 19:00:00,21.706501,0.0
6707,13735.17,2024-10-18 20:00:00,20.7565,0.0
6708,13371.56,2024-10-18 21:00:00,20.2565,0.0
6709,12858.01,2024-10-18 22:00:00,19.8065,0.0
6710,12206.87,2024-10-18 23:00:00,19.3565,0.0
6711,11180.3,2024-10-19 01:00:00,18.1565,0.0
6712,10846.34,2024-10-19 02:00:00,17.8565,0.0
6713,10669.89,2024-10-19 03:00:00,17.4065,0.0
6714,10615.68,2024-10-19 04:00:00,17.206501,0.0
6715,10670.76,2024-10-19 05:00:00,16.9065,0.0
6716,10889.16,2024-10-19 06:00:00,16.956501,0.0
6717,11000.78,2024-10-19 07:00:00,17.0065,0.0
6718,11310.45,2024-10-19 08:00:00,16.4065,0.0
6719,11954.71,2024-10-19 09:00:00,18.8065,0.0
6720,12560.17,2024-10-19 10:00:00,21.1565,0.0
6721,13192.49,2024-10-19 11:00:00,23.3565,0.0
6722,13862.29,2024-10-19 12:00:00,25.2565,0.0
6723,14483.09,2024-10-19 13:00:00,26.3565,0.0
6724,15031.49,2024-10-19 14:00:00,27.5565,0.0
6725,15412.16,2024-10-19 15:00:00,27.3565,0.0
6726,15501.9,2024-10-19 16:00:00,27.1565,0.0
6727,15323.59,2024-10-19 17:00:00,26.8065,0.0
6728,14787.02,2024-10-19 18:00:00,25.6565,0.0
6729,14425.74,2024-10-19 19:00:00,23.206501,0.0
6730,13991.86,2024-10-19 20:00:00,22.0065,0.0
6731,13532.53,2024-10-19 21:00:00,21.0565,0.0
6732,13020.41,2024-10-19 22:00:00,20.1565,0.0
6733,12422.77,2024-10-19 23:00:00,19.3565,0.0
6734,11379.82,2024-10-20 01:00:00,18.4065,0.0
6735,11089.08,2024-10-20 02:00:00,18.1565,0.0
6736,10885.79,2024-10-20 03:00:00,17.9065,0.0
6737,10813.8,2024-10-20 04:00:00,17.456501,0.0
6738,10791.98,2024-10-20 05:00:00,17.0565,0.0
6739,10836.66,2024-10-20 06:00:00,16.706501,0.0
6740,10901.38,2024-10-20 07:00:00,16.3565,0.0
6741,11193.94,2024-10-20 08:00:00,16.8565,0.0
6742,11867.25,2024-10-20 09:00:00,19.2565,0.0
6743,12589.16,2024-10-20 10:00:00,22.0565,0.0
6744,13259.43,2024-10-20 11:00:00,24.4065,0.0
6745,13919.2,2024-10-20 12:00:00,25.5065,0.0
6746,14618.29,2024-10-20 13:00:00,26.3565,0.0
6747,15208.34,2024-10-20 14:00:00,26.956501,0.0
6748,15701.1,2024-10-20 15:00:00,27.206501,0.0
6749,15959.72,2024-10-20 16:00:00,27.2565,0.0
6750,15809.08,2024-10-20 17:00:00,26.8565,0.0
6751,15192.48,2024-10-20 18:00:00,25.8565,0.0
6752,14895.17,2024-10-20 19:00:00,22.7565,0.0
6753,14555.28,2024-10-20 20:00:00,21.0565,0.0
6754,13927.43,2024-10-20 21:00:00,20.0565,0.0
6755,13149.31,2024-10-20 22:00:00,18.7565,0.0
6756,12391.77,2024-10-20 23:00:00,18.6565,0.0
6757,11382.25,2024-10-21 01:00:00,17.3065,0.0
6758,11135.19,2024-10-21 02:00:00,16.4065,0.0
6759,11073.84,2024-10-21 03:00:00,16.5065,0.0
6760,11216.69,2024-10-21 04:00:00,15.9065,0.0
6761,11649.93,2024-10-21 05:00:00,15.7565,0.0
6762,12240.65,2024-10-21 06:00:00,15.6565,0.0
6763,12480.81,2024-10-21 07:00:00,15.3065,0.0
6764,12629.89,2024-10-21 08:00:00,14.9065,0.0
6765,13120.02,2024-10-21 09:00:00,17.8565,0.0
6766,13721.76,2024-10-21 10:00:00,21.0065,0.0
6767,14375.98,2024-10-21 11:00:00,24.0065,0.0
6768,15096.63,2024-10-21 12:00:00,25.5565,0.0
6769,15844.48,2024-10-21 13:00:00,26.4065,0.0
6770,16624.23,2024-10-21 14:00:00,26.956501,0.0
6771,17172.94,2024-10-21 15:00:00,27.1565,0.0
6772,17470.78,2024-10-21 16:00:00,26.956501,0.0
6773,17242.29,2024-10-21 17:00:00,26.206501,0.0
6774,16405.84,2024-10-21 18:00:00,24.7565,0.0
6775,15977.69,2024-10-21 19:00:00,21.956501,0.0
6776,15369.29,2024-10-21 20:00:00,21.4065,0.0
6777,14615.22,2024-10-21 21:00:00,20.2565,0.0
6778,13657.53,2024-10-21 22:00:00,19.206501,0.0
6779,12704.08,2024-10-21 23:00:00,18.0065,0.0
6780,11472.36,2024-10-22 01:00:00,16.6565,0.0
6781,11172.93,2024-10-22 02:00:00,16.4065,0.0
6782,11018.93,2024-10-22 03:00:00,16.6065,0.0
6783,11148.48,2024-10-22 04:00:00,16.7565,0.0
6784,11610.37,2024-10-22 05:00:00,16.9065,0.0
6785,12163.18,2024-10-22 06:00:00,17.1065,0.0
6786,12463.75,2024-10-22 07:00:00,16.5065,0.0
6787,12557.58,2024-10-22 08:00:00,16.9065,0.0
6788,12947.86,2024-10-22 09:00:00,19.9065,0.0
6789,13603.71,2024-10-22 10:00:00,22.956501,0.0
6790,14259.14,2024-10-22 11:00:00,25.0565,0.0
6791,14875.4,2024-10-22 12:00:00,26.5565,0.0
6792,15680.29,2024-10-22 13:00:00,27.5565,0.0
6793,16440.47,2024-10-22 14:00:00,28.1565,0.0
6794,16928.82,2024-10-22 15:00:00,28.206501,0.0
6795,17209.52,2024-10-22 16:00:00,28.6065,0.0
6796,17000.71,2024-10-22 17:00:00,28.0065,0.0
6797,16154.06,2024-10-22 18:00:00,25.3565,0.0
6798,15904.35,2024-10-22 19:00:00,23.706501,0.0
6799,15497.72,2024-10-22 20:00:00,23.2565,0.0
6800,14927.16,2024-10-22 21:00:00,22.3565,0.0
6801,14083.5,2024-10-22 22:00:00,21.8065,0.0
6802,13183.2,2024-10-22 23:00:00,21.206501,0.0
6803,12021.22,2024-10-23 01:00:00,19.706501,0.0
6804,11671.69,2024-10-23 02:00:00,19.0065,0.0
6805,11508.37,2024-10-23 03:00:00,18.8565,0.0
6806,11567.78,2024-10-23 04:00:00,19.3565,0.0
6807,11918.99,2024-10-23 05:00:00,18.7565,0.0
6808,12470.48,2024-10-23 06:00:00,17.956501,0.0
6809,12692.79,2024-10-23 07:00:00,17.5565,0.0
6810,12885.54,2024-10-23 08:00:00,17.5065,0.0
6811,13557.27,2024-10-23 09:00:00,19.3565,0.0
6812,14396.79,2024-10-23 10:00:00,22.1565,0.0
6813,15157.02,2024-10-23 11:00:00,25.1065,0.0
6814,16064.46,2024-10-23 12:00:00,26.9065,0.0
6815,16993.47,2024-10-23 13:00:00,28.1065,0.0
6816,17764.7,2024-10-23 14:00:00,28.706501,0.0
6817,18347.81,2024-10-23 15:00:00,29.0565,0.0
6818,18545.62,2024-10-23 16:00:00,28.9065,0.0
6819,18088.33,2024-10-23 17:00:00,28.2565,0.0
6820,17004.55,2024-10-23 18:00:00,27.0565,0.0
6821,16619.34,2024-10-23 19:00:00,24.6565,0.0
6822,16144.54,2024-10-23 20:00:00,23.6065,0.0
6823,15385.09,2024-10-23 21:00:00,22.5065,0.0
6824,14437.15,2024-10-23 22:00:00,21.5565,0.0
6825,13481.98,2024-10-23 23:00:00,20.9065,0.0
6826,12277.81,2024-10-24 01:00:00,20.1065,0.0
6827,11912.4,2024-10-24 02:00:00,19.5565,0.0
6828,11736.59,2024-10-24 03:00:00,18.8065,0.0
6829,11804.87,2024-10-24 04:00:00,18.3065,0.0
6830,12173.05,2024-10-24 05:00:00,19.0065,0.0
6831,12719.2,2024-10-24 06:00:00,18.8565,0.0
6832,12894.17,2024-10-24 07:00:00,18.3065,0.0
6833,13128.34,2024-10-24 08:00:00,16.0565,0.0
6834,13767.29,2024-10-24 09:00:00,17.5065,0.0
6835,14556.56,2024-10-24 10:00:00,20.5065,0.0
6836,15253.55,2024-10-24 11:00:00,24.1065,0.0
6837,16022.33,2024-10-24 12:00:00,25.956501,0.0
6838,16863.15,2024-10-24 13:00:00,27.3565,0.0
6839,17577.43,2024-10-24 14:00:00,28.1565,0.0
6840,18115.6,2024-10-24 15:00:00,28.4065,0.0
6841,18341.93,2024-10-24 16:00:00,28.206501,0.0
6842,17967.12,2024-10-24 17:00:00,27.206501,0.0
6843,17092.65,2024-10-24 18:00:00,25.7565,0.0
6844,16663.23,2024-10-24 19:00:00,23.8065,0.0
6845,16121.69,2024-10-24 20:00:00,23.0565,0.0
6846,15521.08,2024-10-24 21:00:00,22.3565,0.0
6847,14647.76,2024-10-24 22:00:00,21.7565,0.0
6848,13744.08,2024-10-24 23:00:00,21.3565,0.0
6849,12537.71,2024-10-25 01:00:00,20.8065,0.0
6850,12162.4,2024-10-25 02:00:00,20.456501,0.0
6851,11964.94,2024-10-25 03:00:00,19.956501,0.0
6852,12042.71,2024-10-25 04:00:00,19.2565,0.0
6853,12447.6,2024-10-25 05:00:00,18.956501,0.0
6854,13033.07,2024-10-25 06:00:00,19.0065,0.0
6855,13232.06,2024-10-25 07:00:00,18.9065,0.0
6856,13511.74,2024-10-25 08:00:00,19.6565,0.0
6857,14364.0,2024-10-25 09:00:00,22.9065,0.0
6858,15314.06,2024-10-25 10:00:00,25.8065,0.0
6859,16134.88,2024-10-25 11:00:00,27.706501,0.0
6860,16876.16,2024-10-25 12:00:00,28.5565,0.0
6861,17816.97,2024-10-25 13:00:00,29.4065,0.0
6862,18368.14,2024-10-25 14:00:00,30.0065,0.0
6863,18827.35,2024-10-25 15:00:00,30.206501,0.0
6864,18929.87,2024-10-25 16:00:00,29.8065,0.0
6865,18478.04,2024-10-25 17:00:00,29.3565,0.0
6866,17259.16,2024-10-25 18:00:00,27.456501,0.0
6867,16624.87,2024-10-25 19:00:00,25.6065,0.0
6868,16233.63,2024-10-25 20:00:00,24.9065,0.0
6869,15690.34,2024-10-25 21:00:00,23.956501,0.0
6870,15017.39,2024-10-25 22:00:00,23.206501,0.0
6871,14289.72,2024-10-25 23:00:00,22.6565,0.0
6872,12983.19,2024-10-26 01:00:00,21.7565,0.0
6873,12494.21,2024-10-26 02:00:00,21.0565,0.0
6874,12170.28,2024-10-26 03:00:00,20.8565,0.0
6875,12008.09,2024-10-26 04:00:00,21.0565,0.0
6876,12018.9,2024-10-26 05:00:00,21.3565,0.0
6877,12239.0,2024-10-26 06:00:00,20.956501,0.0
6878,12409.67,2024-10-26 07:00:00,19.8565,0.0
6879,12739.11,2024-10-26 08:00:00,20.3565,0.0
6880,13609.16,2024-10-26 09:00:00,21.5065,0.0
6881,14691.57,2024-10-26 10:00:00,22.706501,0.0
6882,15639.28,2024-10-26 11:00:00,26.0065,0.0
6883,16558.07,2024-10-26 12:00:00,27.3065,0.2
6884,17315.68,2024-10-26 13:00:00,28.5565,0.1
6885,17925.77,2024-10-26 14:00:00,29.5065,0.0
6886,18237.39,2024-10-26 15:00:00,30.0565,0.0
6887,18189.16,2024-10-26 16:00:00,30.0065,0.0
6888,17716.93,2024-10-26 17:00:00,29.2565,0.2
6889,16701.46,2024-10-26 18:00:00,28.0565,0.0
6890,16165.0,2024-10-26 19:00:00,25.9065,0.0
6891,15637.1,2024-10-26 20:00:00,25.1065,0.0
6892,15103.56,2024-10-26 21:00:00,23.956501,0.0
6893,14428.66,2024-10-26 22:00:00,23.3065,0.0
6894,13704.55,2024-10-26 23:00:00,22.706501,0.0
6895,12459.65,2024-10-27 01:00:00,21.4065,0.0
6896,12069.04,2024-10-27 02:00:00,20.956501,0.0
6897,11747.79,2024-10-27 03:00:00,20.456501,0.0
6898,11581.88,2024-10-27 04:00:00,20.0065,0.0
6899,11471.12,2024-10-27 05:00:00,20.4065,0.0
6900,11474.88,2024-10-27 06:00:00,20.3565,0.0
6901,11578.04,2024-10-27 07:00:00,20.206501,0.0
6902,11856.74,2024-10-27 08:00:00,18.206501,0.0
6903,12741.66,2024-10-27 09:00:00,20.1565,0.0
